YEAR,INCOME06,INCOM16,REG16,RACE,SEX,SPDEG,MADEG,PADEG,DEGREE,CHILDS,SPWRKSLF,SPHRS1,MARITAL,WRKSLF,HRS1,WRKSTAT,ID_,BALLOT,FEMALE
2014,13,2,4,1,male (1),1,0,0,1,2,2,-1,Married (1),0,NA,5,1915,3,FALSE
2014,17,2,4,1,female (2),7,0,0,1,0,0,-1,Never married (5),2,NA,5,1916,2,TRUE
2014,14,2,8,1,female (2),7,8,7,0,4,0,-1,Widowed (2),2,33,2,1917,2,TRUE
2014,20,2,4,1,female (2),1,1,1,3,3,2,45,Married (1),2,45,1,1918,2,TRUE
2014,22,2,4,1,female (2),1,1,0,1,2,2,36,Married (1),2,55,1,1919,3,TRUE
2014,25,3,4,1,male (1),3,1,0,4,3,2,20,Married (1),1,55,1,1920,3,FALSE
2014,21,3,4,1,male (1),2,3,7,3,3,2,-1,Married (1),2,50,1,1921,3,FALSE
2014,25,3,4,1,female (2),1,1,0,1,0,1,70,Married (1),1,70,1,1922,3,TRUE
2014,23,3,4,1,female (2),1,1,0,1,3,2,40,Married (1),2,47,1,1923,2,TRUE
2014,19,3,4,1,male (1),7,4,1,1,0,0,-1,Never married (5),2,62,1,1924,2,FALSE
2014,25,2,4,1,female (2),3,1,1,4,0,2,40,Married (1),2,40,1,1925,3,TRUE
2014,23,3,4,1,male (1),1,1,0,1,2,1,45,Married (1),1,45,1,1926,3,FALSE
2014,17,2,0,2,male (1),1,0,0,1,1,0,-1,Married (1),2,NA,6,1927,3,FALSE
2014,19,3,4,1,male (1),7,1,0,2,2,0,-1,Divorced (3),2,38,1,1928,1,FALSE
2014,20,2,4,1,female (2),1,2,7,2,2,2,48,Married (1),2,NA,7,1929,1,TRUE
2014,19,1,4,1,male (1),1,1,7,1,0,2,40,Married (1),2,39,1,1930,1,FALSE
2014,26,3,4,1,male (1),2,0,0,1,2,2,-1,Married (1),2,NA,5,1931,3,FALSE
2014,18,1,9,1,female (2),7,0,7,1,4,0,-1,Never married (5),2,54,1,1932,3,TRUE
2014,16,1,4,1,female (2),-1,3,0,1,3,0,-1,Divorced (3),2,25,2,1933,3,TRUE
2014,20,2,0,3,female (2),-1,0,0,0,2,0,-1,Never married (5),2,43,1,1934,1,TRUE
2014,19,2,4,1,male (1),1,0,0,1,3,2,15,Married (1),2,NA,5,1935,3,FALSE
2014,22,3,0,3,male (1),7,0,0,3,0,0,-1,Never married (5),2,40,1,1936,2,FALSE
2014,18,2,4,1,male (1),1,0,0,1,8,0,-1,Married (1),2,NA,5,1937,1,FALSE
2014,25,2,4,1,male (1),4,2,4,4,5,2,40,Married (1),2,60,1,1938,1,FALSE
2014,18,3,4,1,female (2),7,1,1,2,0,0,-1,Never married (5),2,50,1,1939,3,TRUE
2014,98,3,9,1,female (2),1,0,7,1,4,2,40,Married (1),2,NA,5,1940,1,TRUE
2014,13,2,4,1,female (2),7,1,0,1,2,0,-1,Divorced (3),2,40,1,1941,1,TRUE
2014,19,3,4,1,female (2),7,1,1,1,2,0,-1,Divorced (3),2,57,1,1942,2,TRUE
2014,18,4,4,1,male (1),7,3,3,0,1,0,-1,Never married (5),2,55,1,1943,1,FALSE
2014,1,2,4,1,male (1),7,1,7,1,0,0,-1,Never married (5),2,NA,5,1944,1,FALSE
2014,8,3,4,1,male (1),7,7,8,0,1,0,-1,Never married (5),2,NA,4,1945,3,FALSE
2014,8,2,4,2,male (1),7,1,8,1,0,0,-1,Never married (5),2,NA,4,1946,1,FALSE
2014,21,4,4,1,male (1),4,4,4,3,2,2,40,Married (1),2,40,1,1947,2,FALSE
2014,26,1,4,1,male (1),7,1,1,4,3,0,-1,Widowed (2),2,NA,5,1948,2,FALSE
2014,18,3,4,1,male (1),2,7,1,1,3,2,40,Married (1),2,45,1,1949,2,FALSE
2014,19,4,4,1,male (1),7,1,3,3,2,0,-1,Divorced (3),2,40,1,1950,3,FALSE
2014,17,2,4,1,male (1),7,1,7,1,0,0,-1,Never married (5),2,30,2,1951,3,FALSE
2014,22,3,4,1,male (1),3,4,3,1,2,2,40,Married (1),2,50,1,1952,1,FALSE
2014,23,4,4,1,male (1),2,4,3,3,2,2,-1,Married (1),2,50,1,1953,2,FALSE
2014,13,2,4,1,male (1),7,2,1,3,2,0,-1,Never married (5),2,40,1,1954,3,FALSE
2014,19,2,4,1,female (2),1,1,0,1,4,2,-1,Married (1),2,NA,5,1955,2,TRUE
2014,20,1,4,1,male (1),1,3,1,1,1,2,25,Married (1),2,60,1,1956,3,FALSE
2014,21,3,4,1,male (1),1,1,1,1,2,2,-1,Married (1),2,NA,5,1957,1,FALSE
2014,20,3,4,1,male (1),1,1,1,1,2,2,65,Married (1),2,40,1,1958,3,FALSE
2014,21,2,4,1,female (2),1,0,0,0,5,2,-1,Married (1),2,NA,5,1959,3,TRUE
2014,20,3,4,1,female (2),3,1,1,3,1,2,-1,Married (1),2,40,1,1960,3,TRUE
2014,21,4,2,1,male (1),1,1,4,1,2,2,-1,Married (1),1,NA,5,1961,3,FALSE
2014,25,3,4,1,female (2),3,3,0,4,2,2,50,Married (1),2,40,1,1962,3,TRUE
2014,18,1,7,2,female (2),7,0,0,1,3,0,-1,Never married (5),2,68,1,1963,1,TRUE
2014,9,2,7,2,female (2),7,8,7,0,3,0,-1,Never married (5),2,NA,8,1964,1,TRUE
2014,18,1,7,2,male (1),-1,0,7,0,0,0,-1,Never married (5),2,60,1,1965,2,FALSE
2014,14,4,7,1,female (2),7,3,4,1,1,0,-1,Never married (5),1,45,1,1966,1,TRUE
2014,16,2,7,1,female (2),0,0,0,0,3,2,50,Married (1),2,36,1,1967,3,TRUE
2014,16,2,7,2,male (1),7,1,7,1,0,0,-1,Separated (4),2,NA,5,1968,1,FALSE
2014,22,2,7,2,female (2),3,3,7,3,0,2,30,Married (1),2,40,1,1969,1,TRUE
2014,2,2,0,3,male (1),7,0,0,3,0,0,-1,Never married (5),2,40,1,1970,2,FALSE
2014,11,3,7,2,male (1),7,0,7,1,1,0,-1,Never married (5),2,40,1,1971,1,FALSE
2014,19,3,9,1,male (1),7,1,1,1,0,0,-1,Widowed (2),2,60,1,1972,1,FALSE
2014,20,2,7,1,female (2),-1,1,7,1,3,0,-1,Divorced (3),1,20,2,1973,3,TRUE
2014,2,4,7,2,female (2),-1,1,1,1,1,0,-1,Never married (5),2,NA,3,1974,3,TRUE
2014,18,3,7,1,female (2),1,0,0,1,2,2,-1,Married (1),2,NA,5,1975,1,TRUE
2014,18,2,7,2,male (1),-1,1,7,0,5,0,-1,Divorced (3),2,45,1,1976,1,FALSE
2014,13,3,7,2,female (2),7,4,4,3,0,0,-1,Never married (5),2,40,1,1977,1,TRUE
2014,21,3,7,2,female (2),1,1,1,4,2,2,30,Married (1),2,40,1,1978,3,TRUE
2014,12,5,7,2,female (2),7,7,0,0,3,0,-1,Widowed (2),2,34,1,1979,2,TRUE
2014,11,3,9,2,female (2),7,1,7,1,2,0,-1,Separated (4),2,60,1,1980,2,TRUE
2014,2,2,7,1,male (1),7,0,0,1,0,0,-1,Widowed (2),2,NA,5,1981,1,FALSE
2014,9,3,0,3,male (1),7,0,7,1,1,0,-1,Divorced (3),1,30,2,1982,2,FALSE
2014,4,1,7,2,female (2),0,0,0,0,3,2,40,Married (1),2,40,1,1983,3,TRUE
2014,20,3,7,1,male (1),-1,4,1,1,3,0,-1,Never married (5),1,25,1,1984,3,FALSE
2014,19,2,7,1,female (2),1,1,7,1,3,2,40,Married (1),2,NA,3,1985,3,TRUE
2014,8,3,7,2,male (1),7,0,0,1,0,0,-1,Never married (5),2,NA,8,1986,3,FALSE
2014,7,3,7,1,male (1),7,4,4,1,0,0,-1,Divorced (3),2,NA,4,1987,3,FALSE
2014,25,3,7,1,female (2),3,1,1,1,2,2,40,Married (1),1,40,1,1988,3,TRUE
2014,11,1,7,1,female (2),0,0,0,0,8,2,-1,Married (1),0,NA,8,1989,1,TRUE
2014,11,2,3,1,female (2),7,0,7,1,4,0,-1,Divorced (3),1,12,2,1990,1,TRUE
2014,17,3,7,1,female (2),7,2,3,3,0,0,-1,Never married (5),2,40,1,1991,1,TRUE
2014,22,3,7,1,male (1),3,3,3,4,3,2,45,Married (1),2,60,1,1992,3,FALSE
2014,21,3,7,1,male (1),-1,2,4,1,0,0,-1,Never married (5),2,79,1,1993,3,FALSE
2014,4,1,7,1,female (2),7,8,1,1,8,0,-1,Divorced (3),2,40,1,1994,3,TRUE
2014,9,2,7,3,male (1),1,1,7,1,3,2,-1,Married (1),2,NA,4,1995,2,FALSE
2014,11,3,7,1,female (2),7,0,7,1,2,0,-1,Never married (5),2,NA,7,1996,3,TRUE
2014,20,2,7,1,female (2),7,0,0,1,2,0,-1,Divorced (3),2,40,1,1997,2,TRUE
2014,16,2,7,1,female (2),7,1,1,2,1,0,-1,Divorced (3),1,45,1,1998,2,TRUE
2014,23,3,7,1,female (2),7,1,8,1,0,0,-1,Never married (5),2,40,1,1999,1,TRUE
2014,17,3,7,1,male (1),1,1,0,1,2,2,-1,Married (1),2,NA,5,2000,2,FALSE
2014,21,2,7,1,male (1),7,1,1,1,3,0,-1,Divorced (3),2,50,1,2001,1,FALSE
2014,12,3,0,1,male (1),7,0,7,0,3,0,-1,Widowed (2),2,32,2,2002,1,FALSE
2014,13,2,7,1,female (2),1,0,0,0,2,2,-1,Married (1),2,NA,5,2003,1,TRUE
2014,17,3,7,1,female (2),0,0,1,0,4,2,65,Married (1),2,NA,7,2004,3,TRUE
2014,17,3,5,1,female (2),7,1,1,4,3,0,-1,Divorced (3),2,NA,5,2005,1,TRUE
2014,11,8,7,1,male (1),7,0,7,0,5,0,-1,Separated (4),1,20,2,2006,2,FALSE
2014,2,3,7,3,male (1),7,0,0,0,5,0,-1,Divorced (3),2,NA,5,2007,2,FALSE
2014,19,2,7,1,male (1),7,0,0,0,3,0,-1,Divorced (3),1,35,1,2008,3,FALSE
2014,11,1,9,1,female (2),0,0,7,0,4,1,98,Married (1),2,50,1,2009,3,TRUE
2014,13,2,7,1,male (1),0,0,0,0,3,0,-1,Married (1),2,NA,5,2010,3,FALSE
2014,15,3,0,3,male (1),0,0,7,0,8,0,-1,Married (1),2,NA,5,2011,3,FALSE
2014,16,3,7,1,female (2),7,0,1,1,2,0,-1,Never married (5),2,52,1,2012,2,TRUE
2014,20,3,7,1,male (1),7,1,0,1,3,0,-1,Divorced (3),1,20,1,2013,3,FALSE
2014,20,1,0,1,female (2),1,0,0,2,3,2,54,Married (1),0,NA,7,2014,3,TRUE
2014,1,2,7,1,female (2),7,0,0,0,5,0,-1,Never married (5),2,NA,7,2015,1,TRUE
2014,23,3,7,1,male (1),1,3,1,1,2,2,50,Married (1),2,89,1,2016,1,FALSE
2014,15,3,7,1,female (2),7,0,8,0,2,0,-1,Widowed (2),2,NA,7,2017,2,TRUE
2014,6,3,7,3,female (2),7,8,0,1,2,0,-1,Never married (5),2,NA,7,2018,3,TRUE
2014,17,2,0,1,female (2),-1,0,0,3,3,0,-1,Never married (5),2,NA,7,2019,1,TRUE
2014,15,2,7,1,male (1),7,8,2,1,0,0,-1,Never married (5),2,45,1,2020,1,FALSE
2014,19,2,7,1,female (2),7,1,7,3,2,0,-1,Never married (5),2,60,1,2021,1,TRUE
2014,21,1,0,3,male (1),1,0,0,0,3,2,-1,Married (1),2,60,1,2022,1,FALSE
2014,98,3,7,3,female (2),7,8,8,0,0,0,-1,Never married (5),0,NA,6,2023,2,TRUE
2014,25,3,7,3,male (1),1,3,0,1,3,0,-1,Married (1),2,40,1,2024,1,FALSE
2014,15,8,0,3,female (2),0,0,0,0,2,2,-1,Married (1),2,50,1,2025,1,TRUE
2014,9,3,7,3,male (1),-1,0,7,0,2,0,-1,Never married (5),2,NA,4,2026,3,FALSE
2014,18,3,7,3,female (2),-1,0,7,1,3,0,-1,Never married (5),2,20,2,2027,3,TRUE
2014,24,4,8,1,female (2),0,1,1,1,0,2,30,Married (1),2,57,1,2028,3,TRUE
2014,23,1,7,1,male (1),3,0,7,1,4,2,40,Married (1),2,84,1,2029,2,FALSE
2014,14,3,7,1,female (2),7,0,2,0,4,0,-1,Never married (5),0,NA,7,2030,2,TRUE
2014,1,3,0,1,female (2),7,8,8,0,6,0,-1,Separated (4),2,NA,7,2031,1,TRUE
2014,18,1,9,1,female (2),7,0,8,1,2,0,-1,Separated (4),2,40,1,2032,2,TRUE
2014,9,3,7,2,female (2),-1,0,7,1,4,0,-1,Divorced (3),2,NA,3,2033,3,TRUE
2014,3,4,7,2,male (1),7,3,1,0,0,0,-1,Never married (5),1,32,2,2034,2,FALSE
2014,25,4,7,1,female (2),1,1,4,1,0,2,80,Married (1),1,40,1,2035,2,TRUE
2014,22,4,7,1,male (1),1,7,2,3,1,2,-1,Married (1),2,40,1,2036,3,FALSE
2014,23,2,0,3,female (2),4,0,0,0,1,1,-1,Married (1),2,28,2,2037,3,TRUE
2014,20,3,8,1,female (2),2,2,4,2,2,2,60,Married (1),2,30,1,2038,1,TRUE
2014,25,3,8,1,male (1),1,1,1,3,1,1,20,Married (1),1,70,1,2039,2,FALSE
2014,98,8,0,1,female (2),7,0,7,2,2,0,-1,Widowed (2),1,NA,7,2040,2,TRUE
2014,19,3,8,1,female (2),7,1,0,4,3,0,-1,Widowed (2),2,NA,5,2041,3,TRUE
2014,3,2,4,1,female (2),7,1,1,1,2,0,-1,Widowed (2),2,NA,5,2042,2,TRUE
2014,19,4,1,1,female (2),7,1,4,4,2,0,-1,Divorced (3),2,50,1,2043,3,TRUE
2014,22,3,9,1,male (1),2,7,0,2,2,2,40,Married (1),2,40,1,2044,3,FALSE
2014,98,2,2,1,female (2),7,3,1,4,2,0,-1,Widowed (2),1,50,2,2045,1,TRUE
2014,26,2,8,1,male (1),7,0,0,1,5,0,-1,Widowed (2),1,NA,5,2046,2,FALSE
2014,25,4,8,1,female (2),3,1,1,1,1,1,50,Married (1),2,NA,7,2047,1,TRUE
2014,8,2,8,1,male (1),7,0,0,3,1,0,-1,Divorced (3),2,NA,5,2048,2,FALSE
2014,14,1,8,3,female (2),7,0,7,1,3,0,-1,Divorced (3),1,89,1,2049,1,TRUE
2014,18,4,0,1,male (1),7,1,3,1,1,0,-1,Widowed (2),2,40,1,2050,1,FALSE
2014,98,2,7,3,male (1),7,1,7,1,0,0,-1,Never married (5),2,33,2,2051,3,FALSE
2014,17,2,2,1,female (2),7,1,4,3,4,0,-1,Divorced (3),2,NA,5,2052,3,TRUE
2014,9,3,8,1,female (2),7,1,7,1,0,0,-1,Never married (5),2,NA,6,2053,2,TRUE
2014,16,3,8,1,male (1),7,1,2,1,1,0,-1,Never married (5),2,40,1,2054,2,FALSE
2014,13,3,8,1,male (1),-1,1,1,1,3,0,-1,Divorced (3),2,40,1,2055,3,FALSE
2014,1,1,8,1,female (2),-1,0,1,0,0,0,-1,Never married (5),0,NA,6,2056,1,TRUE
2014,20,4,8,1,female (2),7,1,3,4,0,0,-1,Never married (5),2,45,1,2057,1,TRUE
2014,14,2,7,1,male (1),7,1,7,1,0,0,-1,Never married (5),2,NA,4,2058,1,FALSE
2014,1,3,8,3,female (2),7,0,1,1,0,0,-1,Never married (5),1,40,1,2059,1,TRUE
2014,16,3,9,1,female (2),7,0,0,1,0,0,-1,Divorced (3),2,NA,5,2060,2,TRUE
2014,18,3,5,1,female (2),7,3,7,4,1,0,-1,Divorced (3),2,50,1,2061,1,TRUE
2014,17,3,8,1,female (2),-1,3,1,3,0,0,-1,Never married (5),2,50,1,2062,1,TRUE
2014,20,2,0,1,male (1),2,1,3,2,0,2,24,Married (1),2,45,1,2063,3,FALSE
2014,2,1,6,1,female (2),7,0,0,1,1,0,-1,Divorced (3),2,NA,7,2064,3,TRUE
2014,19,3,8,1,female (2),2,4,1,4,6,2,99,Married (1),2,NA,5,2065,2,TRUE
2014,19,4,0,1,female (2),1,2,3,3,4,2,-1,Married (1),2,NA,5,2066,1,TRUE
2014,5,3,8,1,male (1),7,4,7,1,0,0,-1,Never married (5),2,20,2,2067,2,FALSE
2014,19,1,8,1,male (1),1,1,7,3,2,2,40,Married (1),2,40,1,2068,2,FALSE
2014,13,3,3,1,female (2),7,1,1,1,1,0,-1,Widowed (2),2,40,1,2069,3,TRUE
2014,5,2,8,3,female (2),7,7,0,0,3,0,-1,Divorced (3),2,NA,7,2070,3,TRUE
2014,18,4,8,1,female (2),7,2,4,4,3,0,-1,Divorced (3),2,50,1,2071,2,TRUE
2014,22,3,6,3,female (2),7,2,3,3,2,0,-1,Divorced (3),2,40,1,2072,1,TRUE
2014,26,2,7,1,female (2),7,1,1,3,2,0,-1,Widowed (2),2,NA,7,2073,2,TRUE
2014,14,4,8,1,male (1),7,3,3,4,0,0,-1,Separated (4),2,35,2,2074,1,FALSE
2014,24,4,8,1,female (2),7,4,4,4,0,0,-1,Never married (5),2,50,1,2075,2,TRUE
2014,21,4,8,3,male (1),7,1,4,3,0,0,-1,Never married (5),2,36,2,2076,3,FALSE
2014,24,2,4,1,male (1),1,0,0,1,0,1,35,Married (1),2,40,1,2077,2,FALSE
2014,17,4,6,2,male (1),7,3,1,1,0,0,-1,Never married (5),2,40,1,2078,1,FALSE
2014,21,4,4,1,female (2),3,1,4,1,3,1,50,Married (1),1,50,1,2079,3,TRUE
2014,25,2,3,1,female (2),3,2,1,4,3,1,60,Married (1),2,45,1,2080,2,TRUE
2014,26,2,6,1,female (2),1,8,7,1,2,2,40,Married (1),1,35,1,2081,1,TRUE
2014,19,4,2,1,male (1),7,1,1,3,2,0,-1,Separated (4),2,NA,4,2082,2,FALSE
2014,18,3,5,1,female (2),-1,1,1,1,0,0,-1,Never married (5),2,35,1,2083,1,TRUE
2014,9,4,8,2,female (2),7,0,1,1,3,0,-1,Widowed (2),2,35,2,2084,3,TRUE
2014,15,3,3,1,male (1),7,1,1,1,6,0,-1,Divorced (3),1,50,1,2085,1,FALSE
2014,18,2,8,1,male (1),-1,1,1,1,2,0,-1,Divorced (3),2,49,1,2086,1,FALSE
2014,20,2,8,2,male (1),2,2,7,0,0,2,-1,Married (1),2,40,1,2087,1,FALSE
2014,98,3,8,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,34,2,2088,3,FALSE
2014,11,1,7,1,female (2),7,0,8,0,4,0,-1,Never married (5),2,57,1,2089,1,TRUE
2014,15,2,8,1,male (1),7,1,1,2,1,0,-1,Separated (4),1,20,2,2090,1,FALSE
2014,15,2,3,2,male (1),7,1,1,1,4,0,-1,Never married (5),2,44,1,2091,1,FALSE
2014,20,3,5,1,female (2),7,1,8,1,2,0,-1,Separated (4),2,38,2,2092,2,TRUE
2014,20,4,2,1,male (1),1,1,1,1,4,0,-1,Married (1),2,NA,5,2093,1,FALSE
2014,10,1,9,1,male (1),1,0,0,1,1,2,-1,Married (1),2,50,1,2094,3,FALSE
2014,20,3,8,1,female (2),3,0,0,1,2,2,20,Married (1),2,55,1,2095,2,TRUE
2014,17,2,4,1,female (2),1,1,0,1,7,2,45,Married (1),1,NA,7,2096,3,TRUE
2014,2,2,3,1,female (2),7,1,7,1,0,0,-1,Never married (5),2,40,1,2097,1,TRUE
2014,15,3,8,1,female (2),7,0,7,1,5,0,-1,Widowed (2),2,30,2,2098,3,TRUE
2014,26,2,8,1,male (1),1,1,7,0,4,0,-1,Married (1),2,50,1,2099,1,FALSE
2014,5,2,9,1,male (1),7,1,2,1,1,0,-1,Never married (5),0,NA,7,2100,3,FALSE
2014,20,1,0,3,female (2),0,0,0,0,4,2,45,Married (1),0,NA,7,2101,3,TRUE
2014,7,3,0,1,female (2),1,0,0,0,3,2,70,Married (1),1,8,2,2102,2,TRUE
2014,21,2,9,1,male (1),2,1,1,1,3,2,40,Married (1),2,52,1,2103,3,FALSE
2014,13,3,9,1,male (1),7,0,0,1,2,0,-1,Separated (4),1,70,1,2104,3,FALSE
2014,20,2,0,1,male (1),0,0,0,0,2,2,-1,Married (1),2,50,1,2105,2,FALSE
2014,14,2,8,3,female (2),0,0,0,0,7,2,-1,Married (1),2,NA,5,2106,2,TRUE
2014,11,2,9,3,male (1),0,0,0,0,4,0,-1,Married (1),2,40,1,2107,3,FALSE
2014,12,1,8,3,female (2),7,0,7,1,7,0,-1,Widowed (2),2,NA,5,2108,3,TRUE
2014,20,1,9,1,male (1),1,0,7,1,2,2,45,Married (1),1,NA,8,2109,1,FALSE
2014,26,3,3,1,female (2),3,1,1,3,3,1,60,Married (1),2,NA,5,2110,3,TRUE
2014,23,2,9,1,female (2),1,0,0,1,3,2,-1,Married (1),2,NA,5,2111,3,TRUE
2014,24,3,9,1,male (1),7,3,7,2,0,0,-1,Never married (5),2,20,2,2112,1,FALSE
2014,24,3,9,1,male (1),4,1,1,3,0,2,24,Married (1),2,NA,5,2113,3,FALSE
2014,20,4,7,1,female (2),1,2,1,1,2,2,40,Married (1),2,NA,7,2114,2,TRUE
2014,11,3,4,1,female (2),7,0,0,1,5,0,-1,Widowed (2),2,NA,5,2115,2,TRUE
2014,20,2,3,1,female (2),3,1,1,1,3,2,30,Married (1),2,40,1,2116,1,TRUE
2014,13,2,9,2,female (2),7,0,1,1,4,0,-1,Never married (5),2,40,1,2117,1,TRUE
2014,18,4,9,3,male (1),1,0,0,1,1,0,-1,Married (1),2,40,1,2118,3,FALSE
2014,98,8,0,1,female (2),1,0,0,1,9,2,36,Married (1),2,26,2,2119,1,TRUE
2014,98,3,9,3,male (1),7,1,1,1,2,0,-1,Never married (5),0,NA,7,2120,3,FALSE
2014,7,2,9,3,male (1),7,1,0,4,0,0,-1,Divorced (3),2,22,2,2121,3,FALSE
2014,3,2,9,3,male (1),-1,8,8,0,0,0,-1,Never married (5),2,NA,5,2122,1,FALSE
2014,18,3,9,1,male (1),7,2,1,1,0,0,-1,Never married (5),2,40,1,2123,2,FALSE
2014,8,1,7,1,female (2),7,1,0,0,4,0,-1,Divorced (3),2,NA,5,2124,3,TRUE
2014,2,3,9,3,female (2),7,0,8,1,7,0,-1,Separated (4),0,NA,7,2125,1,TRUE
2014,9,3,5,2,male (1),-1,0,0,2,1,0,-1,Widowed (2),0,NA,5,2126,1,FALSE
2014,6,2,9,1,male (1),7,1,1,0,1,0,-1,Never married (5),2,NA,4,2127,1,FALSE
2014,14,3,9,3,female (2),7,1,1,0,6,0,-1,Divorced (3),2,40,1,2128,2,TRUE
2014,21,1,9,1,female (2),1,0,0,3,2,2,40,Married (1),2,25,2,2129,1,TRUE
2014,18,1,0,1,female (2),0,0,0,0,4,2,48,Married (1),0,NA,7,2130,1,TRUE
2014,12,2,9,3,male (1),7,0,0,1,4,0,-1,Divorced (3),2,NA,8,2131,1,FALSE
2014,16,3,9,1,female (2),7,1,0,1,4,0,-1,Divorced (3),2,NA,4,2132,2,TRUE
2014,14,1,9,1,female (2),7,8,7,1,4,0,-1,Widowed (2),2,NA,5,2133,2,TRUE
2014,19,2,9,1,female (2),1,7,0,0,0,2,40,Married (1),2,NA,5,2134,2,TRUE
2014,10,2,9,1,female (2),7,0,0,1,4,0,-1,Divorced (3),0,NA,5,2135,2,TRUE
2014,9,4,9,1,female (2),7,1,0,2,1,0,-1,Separated (4),2,NA,7,2136,2,TRUE
2014,16,4,9,1,female (2),7,1,0,0,5,0,-1,Divorced (3),2,40,1,2137,3,TRUE
2014,15,3,9,1,male (1),1,0,0,1,2,0,-1,Married (1),1,60,1,2138,3,FALSE
2014,1,4,9,1,female (2),7,0,4,0,5,0,-1,Divorced (3),2,NA,5,2139,3,TRUE
2014,18,3,9,1,female (2),7,1,0,1,1,0,-1,Divorced (3),2,NA,5,2140,2,TRUE
2014,22,4,9,1,male (1),1,7,3,4,1,2,40,Married (1),2,35,1,2141,1,FALSE
2014,17,2,9,1,male (1),2,3,7,3,0,2,-1,Married (1),2,NA,7,2142,1,FALSE
2014,14,3,9,1,female (2),1,0,1,3,1,2,-1,Married (1),2,NA,6,2143,2,TRUE
2014,17,3,9,1,female (2),1,7,8,0,2,2,-1,Married (1),2,NA,5,2144,3,TRUE
2014,26,3,2,1,female (2),0,8,8,1,3,2,-1,Married (1),2,NA,7,2145,1,TRUE
2014,19,3,9,1,male (1),7,8,1,1,0,0,-1,Widowed (2),2,40,1,2146,1,FALSE
2014,26,8,9,3,female (2),3,4,4,3,0,1,20,Married (1),1,20,2,2147,3,TRUE
2014,23,3,9,1,female (2),1,0,1,1,3,2,50,Married (1),2,40,1,2148,1,TRUE
2014,23,2,9,1,female (2),3,2,1,3,3,2,60,Married (1),2,NA,7,2149,2,TRUE
2014,22,4,9,1,male (1),2,1,1,1,2,2,50,Married (1),2,40,1,2150,2,FALSE
2014,6,3,9,1,female (2),-1,3,2,3,0,0,-1,Never married (5),2,NA,4,2151,2,TRUE
2014,16,2,9,1,male (1),1,1,1,1,1,2,40,Married (1),2,40,1,2152,1,FALSE
2014,25,2,9,1,female (2),7,1,1,1,3,0,-1,Widowed (2),2,NA,5,2153,3,TRUE
2014,25,2,9,1,female (2),2,1,7,1,2,1,60,Married (1),1,60,1,2154,3,TRUE
2014,22,3,9,1,female (2),7,3,3,2,0,0,-1,Never married (5),2,43,1,2155,2,TRUE
2014,26,3,9,1,female (2),3,3,1,3,2,2,40,Married (1),2,NA,7,2156,3,TRUE
2014,22,3,9,1,female (2),1,1,1,3,2,2,-1,Married (1),1,30,2,2157,1,TRUE
2014,18,1,9,1,male (1),1,1,0,1,5,1,-1,Married (1),2,NA,5,2158,2,FALSE
2014,21,4,9,1,male (1),3,1,1,3,0,0,-1,Married (1),2,50,1,2159,2,FALSE
2014,25,3,2,1,male (1),1,1,1,1,3,1,-1,Married (1),1,40,1,2160,1,FALSE
2014,19,3,9,1,female (2),4,1,1,1,2,2,40,Married (1),2,NA,7,2161,2,TRUE
2014,18,2,9,1,female (2),7,1,7,2,0,0,-1,Never married (5),2,40,1,2162,3,TRUE
2014,16,3,9,3,male (1),7,0,0,3,0,0,-1,Never married (5),2,NA,6,2163,3,FALSE
2014,10,4,9,1,male (1),7,1,1,1,0,0,-1,Never married (5),2,NA,6,2164,3,FALSE
2014,4,2,9,1,female (2),7,1,0,2,0,0,-1,Never married (5),2,NA,6,2165,1,TRUE
2014,20,3,8,1,male (1),1,1,4,3,2,2,-1,Married (1),1,50,1,2166,3,FALSE
2014,9,3,5,1,male (1),7,7,0,0,5,0,-1,Never married (5),1,NA,4,2167,3,FALSE
2014,22,5,9,1,male (1),3,1,1,1,2,2,-1,Married (1),1,30,2,2168,1,FALSE
2014,11,2,9,1,male (1),-1,0,1,1,4,0,-1,Widowed (2),2,NA,5,2169,1,FALSE
2014,18,3,9,1,male (1),7,3,4,3,1,0,-1,Widowed (2),2,60,1,2170,2,FALSE
2014,19,2,9,1,female (2),7,0,2,2,2,0,-1,Separated (4),2,42,2,2171,1,TRUE
2014,26,3,8,1,male (1),1,1,1,1,5,2,-1,Married (1),2,NA,5,2172,3,FALSE
2014,14,2,9,1,female (2),7,1,1,1,2,0,-1,Divorced (3),2,20,2,2173,1,TRUE
2014,98,3,9,1,female (2),7,1,3,1,0,0,-1,Never married (5),2,40,1,2174,1,TRUE
2014,18,4,2,1,female (2),7,1,1,2,1,0,-1,Divorced (3),1,50,1,2175,2,TRUE
2014,19,4,9,1,male (1),7,1,7,3,2,0,-1,Divorced (3),2,38,1,2176,1,FALSE
2014,15,3,9,1,male (1),7,1,1,1,0,0,-1,Divorced (3),2,40,1,2177,2,FALSE
2014,10,1,8,3,female (2),7,1,0,2,2,0,-1,Never married (5),2,52,1,2178,1,TRUE
2014,20,4,9,1,male (1),7,1,3,1,2,0,-1,Divorced (3),2,50,1,2179,1,FALSE
2014,11,1,8,3,male (1),7,1,0,2,0,0,-1,Never married (5),2,NA,6,2180,3,FALSE
