id,mfr,mfrDivision,carLine,carClass,carClassStr,cityFE,hwyFE,combFE,guzzlerStr,fuelStr,fuelStr2,fuelCost,displ,transStr,transStr2,gears,cyl,airAsp,driveStr,driveStr2,driveStr3,driveFct3
21365,Mercedes-Benz,Mercedes-Benz,G 550 4x4 (Special Off-Road Model),33,Standard SUV 4WD,11,11,11,,GPR,Gasoline (Premium Unleaded Required),3800,4,Auto(A7),A,7,8,Turbocharged,4,4-Wheel Drive,FWD,FWD
20838,Mercedes-Benz,Mercedes-Benz,GLA 250,8,Midsize Station Wagons,24,33,27,,GPR,Gasoline (Premium Unleaded Required),1550,2,Auto(AM7),AM,7,4,Turbocharged,F,"2-Wheel Drive, Front","TWD, Front","TWD, Front"
20869,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,31,Small SUV 4WD,23,31,26,,GPR,Gasoline (Premium Unleaded Required),1600,2,Auto(AM7),AM,7,4,Turbocharged,4,4-Wheel Drive,FWD,FWD
20415,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,31,Small SUV 4WD,23,31,26,,GPR,Gasoline (Premium Unleaded Required),1600,2,Auto(AM7),AM,7,4,Turbocharged,4,4-Wheel Drive,FWD,FWD
20452,Mercedes-Benz,Mercedes-Benz,GLC 300,30,Small SUV 2WD,22,28,24,,GPR,Gasoline (Premium Unleaded Required),1750,2,Auto(A9),A,9,4,Turbocharged,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
21252,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC,31,Small SUV 4WD,21,28,24,,GPR,Gasoline (Premium Unleaded Required),1750,2,Auto(A9),A,9,4,Turbocharged,4,4-Wheel Drive,FWD,FWD
21251,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC (Coupe),31,Small SUV 4WD,22,27,24,,GPR,Gasoline (Premium Unleaded Required),1750,2,Auto(A9),A,9,4,Turbocharged,4,4-Wheel Drive,FWD,FWD
20425,Mercedes-Benz,Mercedes-Benz,GLE 350,32,Standard SUV 2WD,18,23,20,,GPR,Gasoline (Premium Unleaded Required),2100,3.5,Auto(A7),A,7,6,Naturally Aspirated,R,"2-Wheel Drive, Rear","TWD, Rear","TWD, Rear"
20553,Mercedes-Benz,Mercedes-Benz,GLE 350 4MATIC,33,Standard SUV 4WD,18,22,19,,GPR,Gasoline (Premium Unleaded Required),2200,3.5,Auto(A7),A,7,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20548,Mercedes-Benz,Mercedes-Benz,GLE 350 4MATIC,33,Standard SUV 4WD,18,22,19,,GPR,Gasoline (Premium Unleaded Required),2200,3.5,Auto(A7),A,7,6,Naturally Aspirated,4,4-Wheel Drive,FWD,FWD
20546,Mercedes-Benz,Mercedes-Benz,GLE 400 4MATIC,33,Standard SUV 4WD,18,23,20,,GPR,Gasoline (Premium Unleaded Required),2100,3,Auto(A9),A,9,6,Turbocharged,4,4-Wheel Drive,FWD,FWD
19647,Mercedes-Benz,Mercedes-Benz,GLS 450 4MATIC,33,Standard SUV 4WD,17,22,19,,GPR,Gasoline (Premium Unleaded Required),2200,3,Auto(A9),A,9,6,Turbocharged,4,4-Wheel Drive,FWD,FWD
19730,Mercedes-Benz,Mercedes-Benz,GLS 550 4MATIC,33,Standard SUV 4WD,14,18,16,,GPR,Gasoline (Premium Unleaded Required),2600,4.7,Auto(A9),A,9,8,Turbocharged,4,4-Wheel Drive,FWD,FWD
